,tweet_id,text,label
1204,1282230291327787009,['#ÚLTIMAHORA | Mask use will be mandatory in Aragon starting tomorrow ➡ https://t.co/AxIj6kCv6B'],0
1205,1281841563249840128,['@LRsecreta Put economy before health. Measures must be clear and blunt for the whole EU equally. We have opened the door again to more possibly mutated or modified viruses. Someone is fixated on destroying or sickening a significant number of population !!!'],0
1206,1278614831969558528,"['Horton is a front man...\n', ""I can't explain how the entire #CriminalGovernment is not in remand. 👇🏼\n"", '\n', '""If Spain had ordered confinement at the end of February, most lives would have been saved.""\n', '@elmundoes\n', 'https://t.co/2hMfsfudLH']",0
1207,1280862521025613830,"[""@kundera212 @jorgeneo @adrianayujujuju But Victor brakes!!!! You have not understood me, more than I have criticized the administrations in those ertes nobody!!!! That I'm not your enemy, that I defend everything and more to those families, q just stressed that if normal take 2 months imagine in pandemic and with millions of expedient!""]",1
1208,1277730877209001985,"['#URGENT HELP ME SPREAD THE WORD \n', '\n', 'Mr. Julio César Moreno Guillén C.I 4.993.613 is in the HUM with Covid pneumonia urgently needs a BREATHING machine and to enter the ICU is on floor 7 bed 38, has a severe deficiency in breathing, contact phone: 04143624787.']",0
1209,1274619614501224455,"['🔎Do you have an intellectual or developmental disability? How has the coronavirus crisis affected you? Participate in our survey. Fill out the questionnaire on #easyreading until June 30 and spread the word!\n', 'https://t.co/mrQhaKymR1\n', '#coronavirus #COVIDー19 #intellectualdisability https://t.co/I1g26JfJ1r']",0
1210,1282050465061122049,"['This afternoon I experienced one of the most violent moments of my life. I went to cover an anti-covid, anti-vaccine and anti-5G demonstration and I ended up being cornered by hundreds of people instigated by the organizer, Rafael Palacios, with insults such as terrorist or murderer.']",0
1211,1280931763729154048,"['Jovic is being criticized because a friend of his has Covid and despite being negative he has been with him. Some of you are insane, the character is eating you up. He may be criticized for other things but for this is laughable, surely if it were Benzema or Sergio Ramos you would not say a peep.']",0
1212,1275039974916870144,"['If science in Spain had the same funding as the Church, we would be the engine of the world! Hopefully this pandemic has opened their eyes and they see clearly!!! R & D, Public Health, Public Education!']",0
1213,1282968816373334016,"['Cambridge sinks Sanchez: Spain is the country that has managed the pandemic the worst, by @diegodelacruz https://t.co/0jVM9XrnNt via @libertaddigital']",0
1214,1284458824418701313,"[""I passed by a greengrocer's shop and the owner was without a mask. He went out to chat with three men, all without masks. When they decree the closure of his business again, he will blame the government for his ruin.""]",1
1215,1282414543612895232,['Engineers explain how air conditioners can contribute to coronavirus transmission     https://t.co/GQ9yR7V4wd'],1
1216,1279740504452841473,"['We have controlled the pandemic TOGETHER and with COGOBERNANZA.\n', '\n', 'Working for the general interest.\n', '\n', 'Cobogernanza is to govern among all and for all. \n', 'And that is what we have done in these months.\n', '\n', '🗣️ @sanchezcastejon \n', '\n', '#VoteIdoia 🌹.\n', '#votePSE \n', '#12J #U12 https://t.co/vqhvklMsFq']",0
1217,1271896458212540416,"[""@BelenBermejo Belén, it is no longer time to justify that 'confinement makes me anxious'. You enjoy it, period. Well, enjoy them...!""]",0
1218,1284739148557975557,"['Me: I hope the pandemic does not last long.\n', '\n', 'The pandemic: https://t.co/cXo9MDiD8w']",0
1219,1280544596183977986,"['it is funny that literally NOBODY has dedicated a single minute to university or vocational training students during the pandemic, knowing that we have also been left without graduation, without internships, with failures due to a poor management and with a ministry that has treated us like children.']",1
1220,1272613617146515456,"[""Intervenes now @rosagarciacarr2 explaining the different criteria there have been regarding compliance with the #Visitation Regime during the #COVID19 crisis and the different criteria there are already regarding the New Procedures #Women'sArea #Family #Children #Custody https://t.co/3xP9GNSZXO""]",0
1221,1278372339848273931,"[""With the shirt 👚 of my aunt Sara's luck ✨ with mask 😷 and safety distance ↔️ to live the duel for permanence to be played at the Anxo Carro 🏟️ between @CDeportivoLugo and @cdnumancia ⚔️.\n"", '\n', 'We tell you about it in @carrusel 🎙️ https://t.co/cbbdreGeMm']",0
1222,1282236334757892104,"['With hundreds of thousands of seafarers stranded at sea due to pandemic, new international agreement recognizes them as essential workers who must be protected 👍🏼\n', '@FSCdeCCOO @faguadoq @CCOO @AlejandraORF @OIT_EN \n', 'https://t.co/XaSHD9NvYc']",1
1223,1284552158113943552,"['@JuanParejoFdez @FdezParejo @A3Noticias @GFVara @Juanhann64 @VGdelMoral @PPopularCC @fjmanzanop @consuelorpiriz @Cienfuegos90 @LAHCarron @ppextremadura @marroyo65 @EPExtremadura @hoyextremadura @OCR_Extremadura @CopeExtremadura @EfeExtremadura @EP_Extremadura @EXNdigital @SERextremadura @Region_Digital @Extremadura7D @cextremadura @abc_es @larazon_es @HerreraenCOPE @elmundoes @elespanolcom @okdiario @elperiodico @OndaCero_es @informativost5 @Junta_Ex @la_informacion @susannagriso @AngelesBlancoTV @VicenteVallesTV @esRadio @desdelamoncloa @fernangonzalez @asambleaex @NNGGExtremadura @NNNGG_Es @Gema_Cortes @PP_Badajoz @eduardoinda @pacomarhuenda @pedroj_ramirez @davidvigario For the attention of the Petitions Committee of the Assembly of Extremadura.\n', '\n', ""Petition on why so many deaths and coronavirus infections have occurred in the 'El Cuartillo' Assisted Elderly Care Home in Cáceres.\n"", '\n', 'https://t.co/8uxRIL43qs https://t.co/zTCMoIeUB6']",0
1224,1277288071411781632,['🔴 Confirm a second outbreak in the Axarquia region (#Malaga) with 6 confirmed #coronavirus infections. The SAS is investigating this outbreak.'],0
1225,1282254048528392197,['Serious outbreaks all over Spain (and all over the world) and a probable second confinement are not enough incentives for you to stop being subnormal and stop going from party to party as if everything had already happened. We have what we deserve.'],0
1226,1280087887699206146,"['The coronavirus epidemic in Spain, outbreaks and confinements https://t.co/TJM2mXwebo']",0
1227,1281941778090926080,['This Covid thing is dangerous .......'],0
1228,1275778088320696323,['German Governor faces criticism for response to virus https://t.co/muYtvyRZJ2 https://t.co/AKILWkGwz1'],1
1229,1282285149334450177,"['Catalonia adds 816 new cases of Covid, 350 in Barcelona and metropolitan area https://t.co/JrXqbX7VEH']",0
1230,1273943933421314049,"[""On the 6th anniversary of the King's proclamation, I would like to recognize his essential work in defense of national unity, the Constitution, the rule of law and the international and historical dimension of Spain. And his commitment to the most vulnerable, as he demonstrates in this pandemic. https://t.co/bHOvMzcT5s""]",1
1231,1284590041348681731,['Is karma the balance between how good my facial skin was in my forties and how bad it is now because of the mask?'],0
1232,1274987832516513793,"['Before the arrival of the #pandemic, 6% of Spaniards had created a #enterprise. Although the data of the #InformeGEM @GEM_es reflect progress in #entrepreneurship, the ecosystem coexists with the doubt of whether we will descend to 2008 levels https://t.co/KpvqaLt89o']",0
1233,1273495823456886787,['The Economist places Spain among the countries that reacted worst to the coronavirus. Another to the list of façades.'],0
1234,1285218141535174657,['The new normal is Abel Caballero talking about the Christmas lights 💡🎄 in Vigo on July 20.'],0
1235,1273184517927374848,"['I go through the press and find nothing about the most scandalous news of the day, I would say: the Government has been hiding the data of victims and contagions of covid19 for 11 days, while it talks about ""new normality"". It is amazing how they play at misinformation.']",0
1236,1272451944234266624,"['Today #Ponferrada premieres #Phase3 of #de-escalation and these are the activities allowed at this time.\n', '\n', ""Enjoy everything you can do now, but don't forget that we are still protecting ourselves from #COVID19. \n"", '\n', 'We have made a great effort to get this far\n', '#NoLoTiresPorLaBorda https://t.co/zVm2v9KUEA']",0
1237,1274388292851638277,"['In early contact with mayors throughout the country. Some specific cases of agglomerations in stores, which have been solved. Key the behavior and distancing of people. #DiaSinVIVA']",1
1238,1282264361864765440,"['We cannot take steps backwards. We act responsibly and ask @regiondemurcia for the mandatory use of 😷.\n', '\n', 'The #COVID19 🦠 is still there and we must ensure safety because by protecting ourselves, we will protect others. \n', 'https://t.co/JcZWsESLE7']",0
1239,1273322466967015424,"['⬇️ We ask the Government of Spain to lower the VAT on masks and hydrogels from 21% to 4%.\n', '\n', '😷 We must facilitate access to these basic necessities that help combat #Covid_19. \n', '\n', '#PoliticsUseful\n', '\n', 'https://t.co/FTMA6M7M2G']",0
1240,1284769783771213824,['Let those responsible pay. Such wrongdoings should not come for free.'],0
1241,1274589692084785152,"['https://t.co/o5Qya3AMyI BUT WHAT THE HELL ARE YOU TELLING ME IF I LIVE IN A TOWN OF ALLER AND WE JUST GO OUT TO THE STREET BECAUSE THERE ARE MORE PEOPLE WITHOUT MASKS THAN WITH THEM AND NO ONE IS CUT TO GREET OR KISS, HERE DID NOT LEARN ANYTHING, THERE IS NO POLICE TO PUT FINES']",1
1242,1273325439604404225,['What the hell is this Women and Science Unit and how much is it costing us? How many PPEs could be bought with its budget? How many research projects could be funded? https://t.co/xd59MpGev7'],0
1243,1280614578213322757,"['it is interesting that the sites are now displaying ""COVID FREE"" stickers.\n', '\n', ""oh thank you I almost went into that other store that doesn't have that sticker that says there are no viruses, by the skin of my teeth.""]",0
1244,1285183845885775872,"['My wife is a gynecologist and is 20 weeks pregnant. \n', '\n', 'This month and in the middle of #COVID19 he has 10 face-to-face + 9 localized guards assigned (several WITHOUT RELEASE), in addition to all his activity. \n', '\n', 'The mutual insurance company says it will take another 1 month to process your case. \n', '\n', 'Spain 2020.']",1
1245,1282070589809754113,['Urgent! Confinement nursing homes https://t.co/5piMPNwqQC via @YouTube'],0
1246,1278386032090714114,"['The editor of the prestigious The Lancet.\n', 'Richard Horton. ""The Spanish government was aware of the seriousness of this pandemic in January and February.""\n', '""If they had trusted at the end of February, most of the lives would have been saved.""\n', 'https://t.co/lgchr5KAci\n', '@carmenporter_']",1
1247,1271936078249897986,"['WHO: Global infections reach 7.55 million, with new record number of daily cases (136,500) #coronavirus https://t.co/tGm9rvEdaE']",0
1248,1280524614142222338,"[""TVE broadcasts George Floyd's funeral mass and does not broadcast the mass for the deceased of the coronavirus epidemic in Spain because it is very pluralistic.""]",0
1249,1280255868567781377,['That girl was none other than La Pelopony.'],0
1250,1271775726098931713,"['Without a mask next to an old woman. Although it may seem impossible, he always manages to surpass himself. https://t.co/zekiy5fGle']",0
1251,1284762405227171841,['Health will test the clients of the discotheque in Santa Pola to which covid patients attended https://t.co/PphWz7qp7l https://t.co/O6xrlcYp3B'],0
1252,1271902575978336256,"['New video based on some texts from the book Pandemic by Slavoj Zizek.\n', 'China, Zizek and the authoritarian model https://t.co/nbapQpMAFH https://t.co/8nqzGvKqZ3']",0
1253,1280371840855289856,"['How can I return the money I have been overpaid from the ERTE?\n', '\n', 'https://t.co/ZcP1epgG0C\n', '\n', '@ajimenal1 @RossellMonica @auxiguillen66 @jmanuelcarrion @JMGBautista @elitediario @eliteradiosvq @manuelgarana @jmanuelisbylex @sarjimrod @IsbylexA @Isidropr #covid19 #ERTE']",1
1254,1282661986220806150,"[""Avoid the three C's: CLOSED SPACES, highly CONCURRENT and CLOSE contacts. When all three come together, the risk of CONTAGION is triggered.""]",0
1255,1272514730893205504,"[""(1/6) I'm going to leave an unpopular tweet and go offline. Over 90, cognitively impaired, Rankin 5...denied hospital by COVID. The drama is for his family (sorry). The rest of us are forced to reflect.""]",0
1256,1283507356274503680,"['""Ada Colau has offered this Wednesday to the Minister of Health, Alba Vergés, between 40 and 50 trackers for the monitoring system of new cases of coronavirus in the city, but the @govern has replied that (sic) ""she does not see it""."" https://t.co/A9hqQ1Q0NG']",1
1257,1282683893985030146,"[""The flight of Li-Meng Yan, the virologist who uncovered China's lies: interrogations, threats and secrets. She fled three months ago for fear that something would happen to her after denouncing that China and the WHO knew about the lethality of the virus and hid it. https://t.co/2unBxtLHfG""]",1
1258,1279429038487076866,"['There must come a time when strategies must be measured by results, beyond the actions taken. With Calderón there were more than 100,000 deaths due to drug trafficking. With Gatell/AMLO there are 700 dead a day by #COVID. These data should determine the evaluation.']",1
1259,1275724202188906497,"[""HERE IS AN EXAMPLE. Fausto -that's how we knew him in the School of History of the UCV- contracted the coronavirus in Brazil where he was not given medical attention and was transferred to our territory as an emergency. The only one who usurps journalism functions is this lady ⬇️ https://t.co/VBjx0jtan4""]",0
1260,1275670094476185601,"['Hundreds of people gather without masks to celebrate Sant Joan in a village in Menorca. A ver ....igual esto va a ser culpa de los madrileños fachas y de @IdiazAyuso...Luego vendrán los repuntes y el retroceso a la fase 2.\n', ' https://t.co/ww00BefW4t via @ABCespana']",0
1261,1278037489794547714,"['Finally, someone is putting order in this. Explaining to the population the use of each type of mask and that it is selfish to use one of this type outside the sanitary environment, has not been enough. In the end... forced! We do not understand anything else. \n', '\n', 'https://t.co/hbVTT2e9PT']",0
1262,1282431483886612489,"[""If we have no short-term memory and we are crowding the streets now, despite the coronavirus death trail, how can we ask it to the young Basque voters, who don't even know Miguel Angel Blanco? The votes of #EHBILDU are legal but...ufff.""]",0
1263,1274014128621989888,"[""A #COVID19 recovery plan based on solidarity is an investment in Europe. Not a sacrifice. If France, Italy and Spain aren't in good shape, the EU won't be either. #DebtDoesntGreen #NextGenerationEU https://t.co/Lc3vfv8TVP""]",0
1264,1282567255646187520,"['What you see in this video is utter irresponsibility.\n', '\n', 'We have 40,000 dead and 3 million people in ERTES. But how can we be so oblivious?']",1
1265,1276709242054066177,"['if you have covid-19 I recommend this hospital, my friend went in dead and came out alive https://t.co/PjgeBMTDow']",0
1266,1280240694263758849,"['Mr @sanchezcastejon , as Mayor of Madrid I would have thanked you for your presence at the funeral for the victims of COVID. \n', '\n', 'His memory should spur us all on to make a better society.']",1
1267,1284800576375664640,"['The president of Bolivia and seven of her eight ministers have tested positive for covid. what a surprise that fasting and prayer has not protected them from viruses, eh? https://t.co/OEfvpt3Ayl']",1
1268,1284448756344279043,"['Irene Yepes, director of the AEFT reflects on the reform of the Civil Code and what it will mean for \n', 'people with intellectual disabilities, who in his words will move ""from a ""state of alarm"" without pandemic to full citizenship"". https://t.co/JBbAhtcmSY']",1
1269,1279138112011218946,"['New issue of @revistaPAP\n', 'Dedicated to all the people who have suffered from #COVID19 and to all the victims, especially the healthcare workers who are no longer here.\n', 'https://t.co/v3b5oqMLK0 https://t.co/XfJCSSWxss']",1
1270,1272478534351585280,"['Having to climb 6 floors because I forgot my mask at home? Yes, I am']",0
1271,1274621291711139845,"['Nominees for the #Premioliterarioamazon2020.\n', '#new #novels\n', '\n', 'The best #readings to enjoy during #confinement. \n', '\n', '@Fernandoalcarre @AOrozcoGuerrero @pilarescritora \n', '\n', '@ConchiAragonP @ivan_s_f @JavierPinaCruz @info_tello\n', '\n', '#Kindle #queleer #RecommendRead https://t.co/Q9V8BSnJkj']",0
1272,1278701376877576193,"[""The @WHO goes and says the opposite! That is to say that @SaludPublicaEs either knows something that the WHO doesn't or has invented the contagion from vaping. When it comes to vaping the DG of Public Health is a crack at improvising. \n"", 'https://t.co/s7rHRynfjD']",0
1273,1274226188358234112,"['20/06/2020 BOE COVID19\n', '\n', '2 direct awards by accelerated negotiated procedure without advertising for the campaign against gender violence during COVID-19.\n', 'Purchase of space: €1.55m to Media Sapiens (fined by the CNMC for sharing institutional advertising) https://t.co/nVCEbIeMch']",0
1274,1276846378786992133,"['In Spain, the size of the digital economy reached 19% of GDP during 2019 and the situation due to #Covid_19 is expected to entrench habits that will boost the sector such as teleworking or online commerce, as revealed by the report Digital Economy in Spain...Follow 👇👇👇👇']",1
1275,1273708854459740161,"['Marlaska lied to us. \n', '\n', 'They do arrive infected. Contagious and after a terrible journey. The game of human dignity that the billionaires are playing is dangerous and deadly. \n', '\n', 'Our rulers have no scruples.']",1
1276,1274982512780066816,"['There are no ""cases"" there are TESTS. The virus DOES NOT EXIST. The ""asymptomatic and supercontagious patients"" are the witches of the Middle Ages under ANOTHER FORMAT. https://t.co/T7KdjldRm3']",0
1277,1281925419344830465,"[""You have succeeded, in fact I see many of you going from party to party, I don't know if you don't have two brain cells together or if you don't have the irrigation.""]",0
1278,1272848237733580800,"['I am not surprised but come on, these manias are removed with inspections and fines.']",0
1279,1273979790169694208,"['@sanidadgob @salvadorilla Good news, so we can be in better hands, because seeing how it has managed the pandemic at the beginning of all this, better to do it from the EU.']",0
1280,1280778194430447617,"['See front page of Diario As : \n', '- Scientists warn of a possible large-scale epidemic with ""rare brain inflammations"".\n', '- Florida confirms new case of ""brain-eating"" amoeba\n', '- Coronavirus in the air: what measures to take in case of airborne transmission?\n', 'Long live clickbait!']",0
1281,1280725559031541760,"['🔴 The Spanish government has been ignoring our request to reinforce sanitary controls at Barajas for weeks.\n', '\n', 'Today we have decided to file an appeal with the Ministry of Health.\n', '\n', 'We are not resigned to airports once again being the gateway to #COVID19.']",0
1282,1277518150389686275,"['There is a fact that is not being talked about and I did not know whether to believe, but I went to confirm and it is so: almost ONE IN THREE PEOPLE DEAD BY COVID-19 IN SPAIN ARE FROM RESIDENCES IN THE COMMUNITY OF MADRID. AND MORE THAN HALF IN SPAIN also from the same region (open thread) #coronavirus']",0
1283,1279714754886590464,"['The mayor of Lleida, Miquel Pueyo, amends the Generalitat: ""It would have been better to announce the confinement earlier"" Read it in: @cronicaglobal https://t.co/7DfunpPqLR']",1
1284,1284417477917773824,"['Attention, we already have a new mask model for sale: \n', 'It is Darth Vader and, as in the other cases, at a price of only 3.5 euros!\n', 'https://t.co/j9hOD3szZg\n', '\n', 'You can see the rest of the models (Spiderman and Totoro) here:\n', 'https://t.co/hXMOPj42Vg\n', '#akiracomics #DarthVader https://t.co/hr3bO4UWKa']",0
1285,1279103136624521217,['going back for the mask'],0
1286,1274465891967778817,['The state of coronavirus alarm in Spain is over.'],0
1287,1273030043741163522,['Covid: The reference drug contributes to the increase in the number of deaths | Blog Miguel Jara medicines health pharmaceutical industry food https://t.co/Xd6kD5SMpZ'],0
1288,1275718494374502400,"['Today we have a very active Wednesday at the @deportesull TIME TO GET ACTIVE!\n', '\n', '9:45-10:45h TAICHI➡️\n', 'https://t.co/UrrnTV2JCt\n', '\n', '18:00-19:00h FUNCTIONAL TRAINING➡️ https://t.co/Zy5YwJm2lc\n', '\n', '18:00-19:30 ONLINE MINDFULNESS TALK TO MANAGE STRESS ➡️ https://t.co/K83mSGofwp https://t.co/0SmGMAAWc5']",0
1289,1282064390280433665,"['If the mask is made mandatory it should be given free of charge. So much minimum vital income and there are no free masks. In fact you pay for them with a VAT of 21%. Unlike Germany, Italy and the UK.']",0
1290,1277885027439775744,"['Good morning to all, except to a government like that of @IdiazAyuso that according to the sanitarians ""have meant an added virus"".\n', 'via @El_Plural https://t.co/L2g7hlDw2x']",1
1291,1273160200078442497,['Metro de Madrid will adapt all public service information on its network to easy reading https://t.co/IQ1mvP5fKE @metro_madrid @ComunidadMadrid #CRTM @MADRID #EasyReading #Adapta @PlenaMadrid #COVID19 https://t.co/5XqcOwD8WO'],0
1292,1285204259420741632,['#Defense to suppress Oct. 12 parade due to #Coronavirus https://t.co/Veutw9Vd4K #Army'],0
1293,1277462514079543299,"['One more piece of information that does not add up in COVID-19 times.\n', 'What is going on? That is a question that should be asked by all citizens.']",0
1294,1280612401587552257,"['The number of CONTAGED IN ORDIZIA COULD BE MORE: These tests are done too early (WINDOW PERIOD) in relation to the day of suspicion of infection. Risk of FALSE NEGATIVES. They can become positive, risk of increased resurgence: https://t.co/FUux63cWVk https://t.co/F5coiD2gd7']",0
1295,1279875153036488704,['Pandemic League will be remembered as the fifth season of Paper House.'],0
1296,1273616068788064258,['COVID WARRIORS is a playful co-educational project to teach children in shelters the sanitary measures to adopt when they go out in the street. We invite you to get to know the material and share with the children the activities https://t.co/BBZc5VMCs5 https://t.co/Vb7PTdB2Iq'],0
1297,1273164009173327878,"['The @CivicanFCN auditorium activity resumed yesterday with all the necessary security measures and a capacity limited to 30 people, which was completed.\n', 'The event on international politics post #COVID19 counted with the collaboration of @EspacioRedo. \n', 'https://t.co/495uAF6PEU https://t.co/dKXa3ekOqM']",0
1298,1280112395638263809,"['Today at 20 h, broadcast by @Canal_13tv Funeral for the victims of COVID19 from the Cathedral of La Almudena in Madrid with the presence of SSMM Los Reyes, and the absence of Pedro Sánchez and Pablo Iglesias. It would be good q to have a lot of audience as a sign of respect and mourning, RT!!!']",1
1299,1278621889158623232,"['Private education receives more than 6 billion a year of public money. We call it ""concerts"". The Church is the main beneficiary. As soon as its status is brushed against, it jumps up shouting ""persecution!"".']",0
1300,1271888485171986439,"[""A Calder in 'Sabrina', a Miró in 'Vertigo'...Art during confinement was seen in movies, rather than in museums. https://t.co/0NYPbGsKBT""]",0
1301,1277267918246547461,"['Protect yourself from the coronavirus without harming the planet: this is the bet of @Lamasq_natura, reusable masks, approved and available in several sizes to reduce the use of plastic and waste with all the health guarantees. https://t.co/2yCtM1bFwM']",0
1302,1274633800027459584,"[""Twitter Atleti do your magic. At the Metropolitano I sat next to an older gentleman, whose name I don't know, and I want to know if he is ok after the pandemic. The sector is 301, row 1A, seat 4 and he was in seat 6. It was the best thing about going to the stadium without a doubt.""]",0
1303,1278033312481775616,['It is wonderful to see PSOE and Unidas Pandemias vote against lowering VAT for masks and gloves in the middle of a global pandemic. No other act could define them better.'],0
1304,1274262900358684674,"[""On Thursday I looked on the web and phoned and the offices of the #SeguridadSocial are still closed. They don't say when they are going to reopen and that in many places we are already in phase 3 and the state of alarm is going to end. Didn't they say no one was going to be left behind? @inclusiongob""]",0
1305,1274641833038053378,['I wonder how long the coronavirus lasts in all those fruit and meat companies that handle food with infected.... food? Someone can tell me.'],0
1306,1280782094856323075,"[""Oxygen saturation: 99%. 58 beats per minute. No hypoxia, no tachycardia. That's why we can use them as many hours as needed.\n"", ""If you're overwhelmed by the mask, imagine what it might be like to be in the hospital on a ventilator.\n"", 'Make sense! https://t.co/a2x9bSKpua']",0
1307,1285150514586542080,"['Normalcy bias, anchoring bias and emotional contagion are three of more than a hundred mental blind spots that cognitive neuroscientists and behavioral economists call cognitive biases, which cause us to make incorrect decisions.']",1
1308,1277687599633772550,"['This person, wounded by a stone thrown by a potential assassin, is @MeerRocio, intelligent, good and brave. Yesterday @Jaumeasens compared us @VOX_Congress people to viruses. This is the first consequence of the words of a fake coward. https://t.co/jizDQb5Iak']",0
1309,1282351594512711684,"[""The city's tourism office will be happy with the marketing now that tourism will avoid the city. #yomism""]",0
1310,1285137123151163392,['Trump again without putting on his mask.... https://t.co/HseIxvTLef'],0
1311,1277603369595686912,"['Year 2020:\n', '- ""Gone with the Wind"" censored.\n', '- The dubbers will have to be of the same race as their characters.\n', '- People talk to the e.\n', '- Trials are conducted in the press and networks instead of the courts.\n', '\n', 'And then you complain about me sending you a pandemic?']",1
1312,1279346522115706880,"[""I get asked a lot how I see the covid situation in Spain. And I haven't talked about it for days, because, frankly, it is VERY difficult to give an opinion. But I will try to give some useful information. Inside thread!""]",0
1313,1280073891734409217,"[""you eat brains, bull's eggs, coagulated blood in the blood sausages, but it's okay.""]",0
1314,1282369512298479617,"['Rafael Palacios, the instigator of the COVID-19 maguffa denialist demonstrations, harasses and insults journalist Rocío Vidal. We live in a dystopia where rationality is cornered in front of the ""feelings"" of those who believe in hoaxes and conspiracies.']",1
1315,1273265266210848769,"['Temporary #npb changes for this year (due to coronavirus):\n', '👇👇👇\n', '- Active Roster: from 29 to 31\n', '- Players on the bench: from 25 to 26\n', '- Maximum 10 innings x game (instead of 12)\n', '- Imports in active roster: from 4 to 5\n', '- Deadline for changes/signatures: from 07/31 to 09/30 https://t.co/DHMxsMytBM']",1
1316,1283347822159560706,"['The #COVID19 crisis doubles the % of people working in ""high stress"" conditions. The situation worsens for women, manual workers and people with difficulties to cover basic household needs. Article in #byExperience\n', '\n', 'https://t.co/Gqdxac0Xua https://t.co/B4oncsXAj6']",1
1317,1284573444538073088,"['Covid trackers;\n', '\n', '- Madrid - 144\n', '- Catalonia - 180\n', '- Valencian Community - 1008.\n', '\n', 'https://t.co/SmYHltHIp7']",0
1318,1275312414884577280,"['Coronavirus in Spain today: latest COVID-19 update, outbreaks and figures, live https://t.co/JuIJVW1QLw']",0
1319,1274964157188767744,"['""This virus is going to end capitalism.""\n', '\n', 'Capitalism: https://t.co/joUR6r2HTn']",0
1320,1272583933746720769,"['People undergoing detoxification processes inside addiction rehabilitation centers have faced double confinement during the #COVID19 contingency. \n', '\n', ""This is Fer's story.\n"", '\n', 'By @MarianaParraMa1\n', '\n', 'https://t.co/4FMM7UfEe5 https://t.co/lyjPV0QitE']",0
1321,1278303873409695745,['PSOE and Podemos are trying to stop subsidies for the coronavirus https://t.co/iUEDkJctYE'],0
1322,1285239414793347072,"['We are more concerned with the time we have ""lost"" in the year because of the pandemic, rather than really seeing what we are experiencing.']",0
1323,1272864859181461504,"['As soon as you enter, you are given a mask and sprayed with deodorant.']",0
1324,1281237038780559360,['this tweet has aged badly'],0
1325,1277142736479686656,"[""Let's see if you thought that the fact that more than 40,000 compatriots have died these past months by the #COVID19 would prevent the public television of Catalonia to continue doing debates of indepe Vs very indepe.""]",0
1326,1276941131738210305,['#COVID19 and confinement generates temporary changes in gender patterns in the home. will this change endure? @MartaPastor @Ellaspuedenrne @TalengoINT'],0
1327,1275042990411653121,"['This is how the #automotive sector is facing the #digitaltransformation of the future after #COVID19.\n', '\n', 'Uniting #technology, #data, #advanced #analytics, knowing how to feed back from other business models and adapting to the environment will be key in the sector.\n', '\n', 'https://t.co/tN3YmKcmQr https://t.co/m61BYgoWE3']",0
1328,1278416624987639808,"['1/ A couple of days ago the news broke: Gilead, the pharmaceutical company that will market remdesivir, the first drug with proven efficacy against the coronavirus, will sell the drug for the ""modest price"" of 2081€ for a 5 day treatment: https://t.co/jfB8cZFgyQ']",0
1329,1282258244895989760,"['\U0001f7e1If you have had ""close"" contact since 48 hours before symptom onset without using protective measures.\n', '⬇️\n', 'Isolate yourself in your room for 14 days from the last contact.\n', '⬇️\n', 'contact your health center if you have symptoms of #COVID19.\n', '\n', '#NoLoTiresPorLaBorda https://t.co/4R4atH9lXD']",0
1330,1281560567531163648,"['Given the original daily limitation of information we have calculated and plotted the impact of the CoVID pandemic, new weekly confirmed cases with respect to the previous week, and this is the result: it does not seem that the situation today is the same or worse than at the beginning... https://t.co/Wpse5fSAyC']",0
1331,1280097430093156354,"['Dr. Néstor Vain in #webinarSeneo on #SARSCoV2: ""What we do seem to be clear on is that it is not transmitted by #breastfeeding"" ➡️https://t.co/VotF8Z3mYH']",1
1332,1273612494930657283,"['Are you going to allow these security guards to continue having these intolerable attitudes? Let them be fired \n', '@sanchezcastejon @PabloIglesias @IreneMontero @Renfe']",1
1333,1272939715063414786,['📊 Evolution of confirmed cases of #COVIDー19 and people recovered in the last 24 hours in #Andalusia. ✅ https://t.co/v0RLXxV2qu'],0
1334,1273862710128709632,"['Many people make a living out of predicting major risks and catastrophes (and are supposed to prepare responses).\n', 'But in the world of complexity, linear intelligence often lacks the capacity or imagination to confront a hostile adversary, or to slow down a virus... https://t.co/0Oz0loa9gY']",0
1335,1285114068748165122,['I sit in a bar on Betis Street that before Covid-19 was tired of making money. Now it does not charge by credit card so that the Treasury does not control the income but it still has five workers in the ERTE. It does not pay but wants to get paid. The bar is presided over by a large Spanish flag.'],1
1336,1274596825396400128,"['#VamosASalir: personalities of the civil society promote a ""pact for the social reconstruction of Spain"" after the pandemic https://t.co/g1DYNUyoHF https://t.co/R41vIHwlWf']",0
1337,1279891749905858560,"['Pedro Sánchez 🇪🇸 wanted to send a message of ""tranquility and calm"" in the face of the outbreaks of the coronavirus. \n', '\n', '!!!️ Pulling from the newspaper archive...with the constant ""truths"" of the president ...maybe it\'s time to start worrying about Covid again. 🔁🔁🔁\n', '\n', '⛔️@LRsecreta']",1
1338,1280422588020412416,"['It is indescribable how nauseating it is that a Government does not attend the funeral for the more than 40,000 victims of the #COVIDー19 pandemic The infamy that does not cease.']",0
1339,1272143002320896001,"['Taking advantage of a decree on the Covid-19, the president of the Junta de Andalucía liquidates with a stroke of a pen the provision that prevented building on undeveloped rural land. The right wing, as always, at the service of speculators.\n', 'https://t.co/HTMLNalYpR']",1
